Epoch,Train Loss,Validation Loss,Train F1-Score,Validation F1-Score,Train Recall,Validation Recall
1,1.9695059649500688,35.17915378472744,0.8853356381446269,0.7692307692307693,0.8795077275329136,1.0
2,1.24193076740004,21.20250129699707,0.9517025217267417,0.7692307692307693,0.9559244419004007,1.0
3,0.7708753898625872,11.129168143639198,0.951931330472103,0.7692307692307693,0.95220377790498,1.0
4,0.5428641825889062,12.36412483606583,0.9510169006015469,0.7692307692307693,0.9502003434459073,1.0
5,0.4309364020469944,6.630299959427271,0.9507963594994312,0.7692307692307693,0.9567830566685747,1.0
6,1.5891283196013362,32.207467739398666,0.9033189033189033,0.7692307692307693,0.8958214081282198,1.0
7,0.9801782527614066,19.509813846685947,0.9569677970931889,0.7692307692307693,0.9610761305094447,1.0
8,0.6185829267475498,11.333432319836739,0.9525311917395669,0.7692307692307693,0.9504865483686319,1.0
9,0.3336245572556858,10.169190749143942,0.9611469534050179,0.7692307692307693,0.9593589009730967,1.0
10,0.3274552074649522,9.944707528138773,0.9532230462065031,0.7692307692307693,0.95649685174585,1.0
11,0.37317032695525565,8.62783966308985,0.9518365013577247,0.7692307692307693,0.953062392673154,1.0
12,0.5373042429921581,25.371934303870567,0.9364491308064976,0.7692307692307693,0.9404693760732684,1.0
13,1.3111361123387248,25.951279811370068,0.9448973854371662,0.7692307692307693,0.9619347452776188,1.0
14,0.9286520429835445,13.786414170876528,0.9559730388641905,0.7692307692307693,0.953921007441328,1.0
15,0.5248329427248356,12.003281275431315,0.9573676680972818,0.7692307692307693,0.9576416714367487,1.0
16,0.3160221261322853,9.11753781636556,0.9622533600228768,0.7692307692307693,0.9630795649685174,1.0
17,0.24863972980133436,8.558127892323029,0.9594730058714019,0.7692307692307693,0.9587864911276474,1.0
18,0.22165460457919306,8.480015864739052,0.9645878136200717,0.7692307692307693,0.9627933600457927,1.0
19,1.196533282479697,19.570322134555916,0.9172029172029172,0.7692307692307693,0.9178591871780195,1.0
20,0.477085939102894,9.322090148925781,0.9621157969978557,0.7692307692307693,0.9630795649685174,1.0
21,0.2674570869189151,8.47585391998291,0.9646283832163827,0.7692307692307693,0.9639381797366915,1.0
22,0.2786135142297186,12.83533091422839,0.9552793256179454,0.7692307692307693,0.9567830566685747,1.0
23,0.25857461747114396,7.956197163997552,0.9678154371973796,0.7692307692307693,0.9725243274184316,1.0
